input_name,raw_plant_id,canonical_lookup_key,source_row_count,query_status,http_status,error_message,matched_name,accepted_name,authorship,rank,taxonomic_status,match_type,confidence,gbif_usage_key,gbif_accepted_usage_key,gbif_species_key,gbif_genus_key,gbif_family_key,gbif_kingdom_key,family_name,cache_key,cache_path
Solidago virgaurea,468,solidago virgaurea,1,ok,200,,Solidago virgaurea L.,Solidago virgaurea L.,L.,SPECIES,ACCEPTED,EXACT,99,6446462,6446462,6446462,5388868,3065,6,Asteraceae,c117b1e1a1c1d38b5adf90389fc57591eeb667a5207e8b75654626fe23d03ed6,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\c117b1e1a1c1d38b5adf90389fc57591eeb667a5207e8b75654626fe23d03ed6.json
Sonchus arvensis,469,sonchus arvensis,1,ok,200,,Sonchus arvensis L.,Sonchus arvensis L.,L.,SPECIES,ACCEPTED,EXACT,100,3105813,3105813,3105813,3105646,3065,6,Asteraceae,c5ced4d0298b5c466b2c6abd3ca9dbd3f1c7daae5f0078699405d22b4f6e53ad,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\c5ced4d0298b5c466b2c6abd3ca9dbd3f1c7daae5f0078699405d22b4f6e53ad.json
Sophora tomentosa,470,sophora tomentosa,1,ok,200,,Sophora tomentosa L.,Sophora tomentosa L.,L.,SPECIES,ACCEPTED,EXACT,99,2958970,2958970,2958970,2958901,5386,6,Fabaceae,b4e50889e4417f19d3d8b2290eb31d80ae2fe4d23bad5ffa4fee6077768da299,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\b4e50889e4417f19d3d8b2290eb31d80ae2fe4d23bad5ffa4fee6077768da299.json
Spilanthes acmella,471,spilanthes acmella,1,ok,200,,"Spilanthes acmella A.Chev., 1920","Spilanthes acmella A.Chev., 1920","A.Chev., 1920",SPECIES,ACCEPTED,EXACT,99,7367845,7367845,7367845,3092842,3065,6,Asteraceae,3dfd321b28fa3a5da5b778c5a4e63c70f5da0e768ce42e844fa872b8261e3f01,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\3dfd321b28fa3a5da5b778c5a4e63c70f5da0e768ce42e844fa872b8261e3f01.json
Stachytarpheta jamaicensis,472,stachytarpheta jamaicensis,1,ok,200,,Stachytarpheta jamaicensis (L.) Vahl,Stachytarpheta jamaicensis (L.) Vahl,(L.) Vahl,SPECIES,ACCEPTED,EXACT,99,2925463,2925463,2925463,2925448,6689,6,Verbenaceae,879a2bf40e3a425f3a0f864046f626bb9ba5029ecceee31cfa6a9f9020f309be,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\879a2bf40e3a425f3a0f864046f626bb9ba5029ecceee31cfa6a9f9020f309be.json
Stachytarpheta mutabilis,473,stachytarpheta mutabilis,1,ok,200,,Stachytarpheta mutabilis (Jacq.) Vahl,Stachytarpheta mutabilis (Jacq.) Vahl,(Jacq.) Vahl,SPECIES,ACCEPTED,EXACT,100,2925462,2925462,2925462,2925448,6689,6,Verbenaceae,c4552d94b2b98ced3c3fff562b2cf4cd43075a74c593911e379904fecfd41fa5,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\c4552d94b2b98ced3c3fff562b2cf4cd43075a74c593911e379904fecfd41fa5.json
Stephania japonica,474,stephania japonica,1,ok,200,,Stephania japonica (Thunb.) Miers,Stephania japonica (Thunb.) Miers,(Thunb.) Miers,SPECIES,ACCEPTED,EXACT,100,7268792,7268792,7268792,3234321,2411,6,Menispermaceae,1ed2b9ab48d9899350c49f1084c2bb32282f8a29d780ae2f602ce7052f942a92,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\1ed2b9ab48d9899350c49f1084c2bb32282f8a29d780ae2f602ce7052f942a92.json
Stephania venosa,475,stephania venosa,1,ok,200,,Stephania venosa (Blume) Spreng.,Stephania venosa (Blume) Spreng.,(Blume) Spreng.,SPECIES,ACCEPTED,EXACT,100,5592725,5592725,5592725,3234321,2411,6,Menispermaceae,f180952ed03b95829807ba97dfc130e789e4b4561a237cd50a969e112e7766ed,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\f180952ed03b95829807ba97dfc130e789e4b4561a237cd50a969e112e7766ed.json
Sterculia foetida,476,sterculia foetida,1,ok,200,,Sterculia foetida L.,Sterculia foetida L.,L.,SPECIES,ACCEPTED,EXACT,100,5406675,5406675,5406675,3152129,6685,6,Malvaceae,22257fae7ccdb9a0dfe34b0031fd94a4a8c3a21f934df845a47005db20dceb95,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\22257fae7ccdb9a0dfe34b0031fd94a4a8c3a21f934df845a47005db20dceb95.json
Strobilanthes crispus,477,strobilanthes crispus,1,ok,200,,Strobilanthes crispa (L.) Blume,Strobilanthes crispa (L.) Blume,(L.) Blume,SPECIES,ACCEPTED,VARIANT,96,3781433,3781433,3781433,6359394,2393,6,Acanthaceae,bbbd506636d3cbf5347c2cc51ed4b3cfc831fa864fc5ca3f0de3ea7e5d09921c,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\bbbd506636d3cbf5347c2cc51ed4b3cfc831fa864fc5ca3f0de3ea7e5d09921c.json
Strychnos ignatii,478,strychnos ignatii,1,ok,200,,Strychnos ignatii Bergius,Strychnos ignatii Bergius,Bergius,SPECIES,ACCEPTED,EXACT,100,5645763,5645763,5645763,3169589,2502,6,Loganiaceae,81ba65854741e8a4d7c8ba41e2ab129344d83f19b91290f6a2ff6632cefd8778,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\81ba65854741e8a4d7c8ba41e2ab129344d83f19b91290f6a2ff6632cefd8778.json
Strychnos ligustrina,479,strychnos ligustrina,1,ok,200,,Strychnos L.,Strychnos L.,L.,GENUS,ACCEPTED,HIGHERRANK,99,3169589,3169589,,3169589,2502,6,Loganiaceae,afa636918d95a4fc8ef5ee7703e2f2d4f1807a26f4eda5e5eb5a3d0b233fd00a,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\afa636918d95a4fc8ef5ee7703e2f2d4f1807a26f4eda5e5eb5a3d0b233fd00a.json
Strychnos lucida,480,strychnos lucida,1,ok,200,,Strychnos lucida R.Br.,Strychnos lucida R.Br.,R.Br.,SPECIES,ACCEPTED,EXACT,99,5645531,5645531,5645531,3169589,2502,6,Loganiaceae,97c2f6f88767258194e6e202250e807f7986e72efa52015f724a97f2edf35d51,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\97c2f6f88767258194e6e202250e807f7986e72efa52015f724a97f2edf35d51.json
Strychnos nux-vomica,481,strychnos nux vomica,1,ok,200,,Strychnos nux-vomica L.,Strychnos nux-vomica L.,L.,SPECIES,ACCEPTED,EXACT,100,5414399,5414399,5414399,3169589,2502,6,Loganiaceae,4733efb27165cba9d9189c72ab627342dad844f968733708c79be949079bc699,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\4733efb27165cba9d9189c72ab627342dad844f968733708c79be949079bc699.json
Styphnolobium japonicum,482,styphnolobium japonicum,1,ok,200,,Styphnolobium japonicum (L.) Schott,Styphnolobium japonicum (L.) Schott,(L.) Schott,SPECIES,ACCEPTED,EXACT,100,2963569,2963569,2963569,2963568,5386,6,Fabaceae,76767cfe8ccbbdcc82764dc4a634cf89c77140e9395e0bb695f00723fb13af32,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\76767cfe8ccbbdcc82764dc4a634cf89c77140e9395e0bb695f00723fb13af32.json
Styrax benzoin,483,styrax benzoin,1,ok,200,,Styrax benzoin Dryand.,Styrax benzoin Dryand.,Dryand.,SPECIES,ACCEPTED,EXACT,100,5371679,5371679,5371679,3032925,2507,6,Styracaceae,6fdafa7a79c0d4bab56273e5670c1b6296d3bab61b6ab41a575d00af89b86b3d,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\6fdafa7a79c0d4bab56273e5670c1b6296d3bab61b6ab41a575d00af89b86b3d.json
Swietenia mahagoni,484,swietenia mahagoni,1,ok,200,,Swietenia mahagoni (L.) Jacq.,Swietenia mahagoni (L.) Jacq.,(L.) Jacq.,SPECIES,ACCEPTED,EXACT,99,3190485,3190485,3190485,3190483,2397,6,Meliaceae,c25fd64ce351c1cd216ee314368ae4495fd137d78aa24852d01eb5238c3fa4e4,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\c25fd64ce351c1cd216ee314368ae4495fd137d78aa24852d01eb5238c3fa4e4.json
Symphytum officinale,485,symphytum officinale,1,ok,200,,Symphytum officinale L.,Symphytum officinale L.,L.,SPECIES,ACCEPTED,EXACT,100,7558421,7558421,7558421,2926061,2498,6,Boraginaceae,43d7e1ef1aefdc7e0975ff35488eaf23194f1ad4f54094128c8e766a89fd32f1,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\43d7e1ef1aefdc7e0975ff35488eaf23194f1ad4f54094128c8e766a89fd32f1.json
Syzygium aromatica,486,syzygium aromatica,1,ok,200,,Syzygium aromaticum (L.) Merr. & L.M.Perry,Syzygium aromaticum (L.) Merr. & L.M.Perry,(L.) Merr. & L.M.Perry,SPECIES,ACCEPTED,VARIANT,98,3183002,3183002,3183002,3029010,5014,6,Myrtaceae,242434ce4267f16b3f02177779d0cb007aa3ee323e796258b501a9705d8b8ca3,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\242434ce4267f16b3f02177779d0cb007aa3ee323e796258b501a9705d8b8ca3.json
Syzygium aromaticum,487,syzygium aromaticum,1,ok,200,,Syzygium aromaticum (L.) Merr. & L.M.Perry,Syzygium aromaticum (L.) Merr. & L.M.Perry,(L.) Merr. & L.M.Perry,SPECIES,ACCEPTED,EXACT,100,3183002,3183002,3183002,3029010,5014,6,Myrtaceae,17a9ad706eeb3f2f8f66fe77e4f9ae9b7669263a187db0ec45eb84ed674d2729,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\17a9ad706eeb3f2f8f66fe77e4f9ae9b7669263a187db0ec45eb84ed674d2729.json
Syzygium cumini,488,syzygium cumini,1,ok,200,,Syzygium cumini (L.) Skeels,Syzygium cumini (L.) Skeels,(L.) Skeels,SPECIES,ACCEPTED,EXACT,100,3183840,3183840,3183840,3029010,5014,6,Myrtaceae,204d1080970142f6de01eb8ac8e86bf0075dcddab4230d545637d5feba02fdc9,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\204d1080970142f6de01eb8ac8e86bf0075dcddab4230d545637d5feba02fdc9.json
Tabernaemontana corymbosa,489,tabernaemontana corymbosa,1,ok,200,,Tabernaemontana corymbosa Roxb. ex Wall.,Tabernaemontana corymbosa Roxb. ex Wall.,Roxb. ex Wall.,SPECIES,ACCEPTED,EXACT,99,8172343,8172343,8172343,3169624,6701,6,Apocynaceae,93ac2ea928cfbc25a8e94cd692c15c2036adb5d47521cea58939b30f30bfe1f2,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\93ac2ea928cfbc25a8e94cd692c15c2036adb5d47521cea58939b30f30bfe1f2.json
Tabernaemontana divaricata,490,tabernaemontana divaricata,1,ok,200,,Tabernaemontana divaricata (L.) R.Br. ex Roem. & Schult.,Tabernaemontana divaricata (L.) R.Br. ex Roem. & Schult.,(L.) R.Br. ex Roem. & Schult.,SPECIES,ACCEPTED,EXACT,99,3169625,3169625,3169625,3169624,6701,6,Apocynaceae,4b7bc204f91f317d09cadfda26def18b36686e47c933d0c7d190da193f3187d2,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\4b7bc204f91f317d09cadfda26def18b36686e47c933d0c7d190da193f3187d2.json
Tabernaemontana sphaerocarpa,491,tabernaemontana sphaerocarpa,1,ok,200,,Tabernaemontana sphaerocarpa Blume,Tabernaemontana sphaerocarpa Blume,Blume,SPECIES,ACCEPTED,EXACT,100,3621871,3621871,3621871,3169624,6701,6,Apocynaceae,2f3317f9934ec72db78f5aa3e9fa519382e126b706c91b770fc103dbe0f9ee6d,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\2f3317f9934ec72db78f5aa3e9fa519382e126b706c91b770fc103dbe0f9ee6d.json
Tagetes erecta,492,tagetes erecta,1,ok,200,,Tagetes erecta L.,Tagetes erecta L.,L.,SPECIES,ACCEPTED,EXACT,100,3088488,3088488,3088488,3088468,3065,6,Asteraceae,d7a4025c788d5a0111c70ffa9ea8aa2e8561c74d4678323894f1dea3a94e6d37,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\d7a4025c788d5a0111c70ffa9ea8aa2e8561c74d4678323894f1dea3a94e6d37.json
Talinum paniculatum,493,talinum paniculatum,1,ok,200,,Talinum paniculatum (Jacq.) Gaertn.,Talinum paniculatum (Jacq.) Gaertn.,(Jacq.) Gaertn.,SPECIES,ACCEPTED,EXACT,99,3084672,3084672,3084672,3084663,4055896,6,Talinaceae,d1af9abd8ea5b33f38f67643921199fb795b121f64fac8a48941f4746c06b27e,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\d1af9abd8ea5b33f38f67643921199fb795b121f64fac8a48941f4746c06b27e.json
Talinum triangulare,494,talinum triangulare,1,ok,200,,Talinum triangulare (Jacq.) Willd.,Talinum fruticosum (L.) Juss.,(Jacq.) Willd.,SPECIES,SYNONYM,EXACT,100,3084671,3084670,3084670,3084663,4055896,6,Talinaceae,bb007f86e54f89e8c8b65fd46b97032a9d926ff414e3b986d5995b9101c5a877,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\bb007f86e54f89e8c8b65fd46b97032a9d926ff414e3b986d5995b9101c5a877.json
Tamarindus indica,495,tamarindus indica,1,ok,200,,Tamarindus indica L.,Tamarindus indica L.,L.,SPECIES,ACCEPTED,EXACT,100,2975768,2975768,2975768,2975767,5386,6,Fabaceae,e4727d4367414893784661750a2b1acecc2e441f1b1ec602eb8ef042dbaab5e4,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\e4727d4367414893784661750a2b1acecc2e441f1b1ec602eb8ef042dbaab5e4.json
Taraxacum mongolicum,496,taraxacum mongolicum,1,ok,200,,Taraxacum mongolicum Hand.-Mazz.,Taraxacum mongolicum Hand.-Mazz.,Hand.-Mazz.,SPECIES,ACCEPTED,EXACT,100,5394645,5394645,5394645,7787708,3065,6,Asteraceae,525d50a9c17149ab8e72b8a5e4d6347ff445090559cb22601fc764544c529742,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\525d50a9c17149ab8e72b8a5e4d6347ff445090559cb22601fc764544c529742.json
Taraxacum officinale,497,taraxacum officinale,1,ok,200,,Taraxacum officinale Weber ex F.H.Wigg.,Taraxacum officinale Weber ex F.H.Wigg.,Weber ex F.H.Wigg.,SPECIES,ACCEPTED,EXACT,99,5394163,5394163,5394163,7787708,3065,6,Asteraceae,78cee9d72e492bea7788a9cbc890ebc5f6142ea26370e507ce1c86ca6a7b59be,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\78cee9d72e492bea7788a9cbc890ebc5f6142ea26370e507ce1c86ca6a7b59be.json
Taxus sumatrana,498,taxus sumatrana,1,ok,200,,Taxus sumatrana (Miq.) de Laub.,Taxus wallichiana Zucc.,(Miq.) de Laub.,SPECIES,SYNONYM,EXACT,99,5284551,5284540,5284540,2684902,4863,6,Taxaceae,6620550b893c6e452c328bb0e4a63f3ca6b3bfab9657dadd5626aaf7a1e3d428,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\6620550b893c6e452c328bb0e4a63f3ca6b3bfab9657dadd5626aaf7a1e3d428.json
Tectona grandis,499,tectona grandis,1,ok,200,,Tectona grandis L.f.,Tectona grandis L.f.,L.f.,SPECIES,ACCEPTED,EXACT,99,2925649,2925649,2925649,2925648,2497,6,Lamiaceae,0d1b41d1f4cc65f2d4d3970849e1206df39b88bfa5fc927177934bb1e46fc2de,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\0d1b41d1f4cc65f2d4d3970849e1206df39b88bfa5fc927177934bb1e46fc2de.json
Terminalia bellirica,500,terminalia bellirica,1,ok,200,,Terminalia bellirica (Gaertn.) Roxb.,Terminalia bellirica (Gaertn.) Roxb.,(Gaertn.) Roxb.,SPECIES,ACCEPTED,EXACT,100,3189390,3189390,3189390,3189387,2431,6,Combretaceae,71c4f5b8033fe25dc4330d877d71a76d5aeb6a88549b757553ffef8f74583f22,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\71c4f5b8033fe25dc4330d877d71a76d5aeb6a88549b757553ffef8f74583f22.json
Terminalia catappa,501,terminalia catappa,1,ok,200,,Terminalia catappa L.,Terminalia catappa L.,L.,SPECIES,ACCEPTED,EXACT,100,3189394,3189394,3189394,3189387,2431,6,Combretaceae,1b55ef1c82f461d34a71227070eaf3046777d8e91c8f10291c00c72036e5ebae,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\1b55ef1c82f461d34a71227070eaf3046777d8e91c8f10291c00c72036e5ebae.json
Thea sinensis,502,thea sinensis,1,ok,200,,Thea sinensis L.,Camellia sinensis (L.) Kuntze,L.,SPECIES,SYNONYM,EXACT,100,5528442,3189635,3189635,3189634,3189597,6,Theaceae,7c71b143e51fc673123d8fc7b239d184ef453112d27bb109dc93441fe96fddc7,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\7c71b143e51fc673123d8fc7b239d184ef453112d27bb109dc93441fe96fddc7.json
Thevetia peruviana,503,thevetia peruviana,1,ok,200,,Thevetia peruviana (Pers.) K.Schum.,Cascabela thevetia (L.) Lippold,(Pers.) K.Schum.,SPECIES,SYNONYM,EXACT,99,5414405,3169652,3169652,7950372,6701,6,Apocynaceae,a8fd5af1d9ba3515732906784d18deb5771cdf0184179f33df558b8634142bea,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\a8fd5af1d9ba3515732906784d18deb5771cdf0184179f33df558b8634142bea.json
Thymus vulgaris,504,thymus vulgaris,1,ok,200,,Thymus vulgaris L.,Thymus vulgaris L.,L.,SPECIES,ACCEPTED,EXACT,99,5341442,5341442,5341442,2926960,2497,6,Lamiaceae,3ed222fa2cf9167f971df541c98c4e055fa955d39726306d9161ccebf1302b11,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\3ed222fa2cf9167f971df541c98c4e055fa955d39726306d9161ccebf1302b11.json
Tinospora crispa,505,tinospora crispa,1,ok,200,,Tinospora crispa (L.) Miers ex Hook.fil. & Thomson,Tinospora crispa (L.) Miers ex Hook.fil. & Thomson,(L.) Miers ex Hook.fil. & Thomson,SPECIES,ACCEPTED,EXACT,99,8298918,8298918,8298918,7268723,2411,6,Menispermaceae,75eaec7aa872fcedc45c7da5b4db4a83318a875a20fc44e44c9056755eff7a3d,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\75eaec7aa872fcedc45c7da5b4db4a83318a875a20fc44e44c9056755eff7a3d.json
Tinospora glabra,506,tinospora glabra,1,ok,200,,Tinospora glabra (Burm.fil.) Merr.,Tinospora glabra (Burm.fil.) Merr.,(Burm.fil.) Merr.,SPECIES,ACCEPTED,EXACT,100,3830649,3830649,3830649,7268723,2411,6,Menispermaceae,91dc8d68f2071f6b18021c52688071d5be6a89311e4a7288c7de9e4b3efef528,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\91dc8d68f2071f6b18021c52688071d5be6a89311e4a7288c7de9e4b3efef528.json
Tinospora tuberculata,507,tinospora tuberculata,1,ok,200,,Tinospora tuberculata (Lam.) Beumée ex K.Heyne,Tinospora crispa (L.) Miers ex Hook.fil. & Thomson,(Lam.) Beumée ex K.Heyne,SPECIES,SYNONYM,EXACT,99,3830130,8298918,8298918,7268723,2411,6,Menispermaceae,95a1feb6090db9ea209eff05ddf8a26ee10d6ddb0c86e031e3cb873bba1d04c0,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\95a1feb6090db9ea209eff05ddf8a26ee10d6ddb0c86e031e3cb873bba1d04c0.json
Trema orientalis,508,trema orientalis,1,ok,200,,Trema orientalis (L.) Blume,Trema orientale (L.) Blume,(L.) Blume,SPECIES,SYNONYM,EXACT,99,7141659,2984508,2984508,2984500,2384,6,Cannabaceae,d9007d128e27eb8a5ae6ab4d0e304436114cdf95ac393e064dcbe7186d437c6c,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\d9007d128e27eb8a5ae6ab4d0e304436114cdf95ac393e064dcbe7186d437c6c.json
Trichosanthes tricuspidata,509,trichosanthes tricuspidata,1,ok,200,,Trichosanthes tricuspidata Lour.,Trichosanthes tricuspidata Lour.,Lour.,SPECIES,ACCEPTED,EXACT,100,7317567,7317567,7317567,2874604,6634,6,Cucurbitaceae,ba3c027d1108d67d0d3cf0a22141ead6a822a5636417ab5785721704f47dcce7,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\ba3c027d1108d67d0d3cf0a22141ead6a822a5636417ab5785721704f47dcce7.json
Tridax procumbens,510,tridax procumbens,1,ok,200,,Tridax procumbens L.,Tridax procumbens L.,L.,SPECIES,ACCEPTED,EXACT,100,3149462,3149462,3149462,3149429,3065,6,Asteraceae,0faa7a3d2f5ede0ed0cd71d62e949a338fe5adc5799358d12df9eee981947faa,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\0faa7a3d2f5ede0ed0cd71d62e949a338fe5adc5799358d12df9eee981947faa.json
Trigonella foenum-graecum,511,trigonella foenum graecum,1,ok,200,,Trigonella foenum-graecum L.,Trigonella foenum-graecum L.,L.,SPECIES,ACCEPTED,EXACT,99,5360475,5360475,5360475,2981525,5386,6,Fabaceae,435006bd8ce96a1864c187fd918feba3202b9b8d88d56f938df894e78bfb6b43,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\435006bd8ce96a1864c187fd918feba3202b9b8d88d56f938df894e78bfb6b43.json
Triphasia trifolia,512,triphasia trifolia,1,ok,200,,Triphasia trifolia (Burm.fil.) P.Wilson,Triphasia trifolia (Burm.fil.) P.Wilson,(Burm.fil.) P.Wilson,SPECIES,ACCEPTED,EXACT,100,3190406,3190406,3190406,3190405,2396,6,Rutaceae,70c02a2806bb493b21dc48ef9c558856f089b438520f343299711e8c45e74432,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\70c02a2806bb493b21dc48ef9c558856f089b438520f343299711e8c45e74432.json
Turnera ulmifolia,513,turnera ulmifolia,1,ok,200,,Turnera ulmifolia L.,Turnera ulmifolia L.,L.,SPECIES,ACCEPTED,EXACT,99,2874852,2874852,2874852,2874846,2377,6,Turneraceae,7cba51aef2209c2440b00b9be686b3787686ae74b340125442a7edb62cf987d4,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\7cba51aef2209c2440b00b9be686b3787686ae74b340125442a7edb62cf987d4.json
Uncaria ferrea,514,uncaria ferrea,1,ok,200,,Uncaria Schreb.,Uncaria Schreb.,Schreb.,GENUS,ACCEPTED,HIGHERRANK,99,2906635,2906635,,2906635,8798,6,Rubiaceae,a94cca6ac9c9b9d47d2637eb54743728e96e39382ed7dac081eba4416f8c946b,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\a94cca6ac9c9b9d47d2637eb54743728e96e39382ed7dac081eba4416f8c946b.json
Uncaria gambir,515,uncaria gambir,1,ok,200,,Uncaria gambir (W.Hunter) Roxb.,Uncaria gambir (W.Hunter) Roxb.,(W.Hunter) Roxb.,SPECIES,ACCEPTED,EXACT,100,5338190,5338190,5338190,2906635,8798,6,Rubiaceae,bd294a895e4123e9e030908496ece33f3b3684ff18b895fecf4c4f04b8163dd8,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\bd294a895e4123e9e030908496ece33f3b3684ff18b895fecf4c4f04b8163dd8.json
Urena lobata,516,urena lobata,1,ok,200,,Urena lobata L.,Urena lobata L.,L.,SPECIES,ACCEPTED,EXACT,100,3152253,3152253,3152253,3152250,6685,6,Malvaceae,37f2fb71451d73d42a5d87767573d62852915fbe02e53dda2f9b15e7fcf62b90,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\37f2fb71451d73d42a5d87767573d62852915fbe02e53dda2f9b15e7fcf62b90.json
Valeriana officinalis,517,valeriana officinalis,1,ok,200,,Valeriana officinalis L.,Valeriana officinalis L.,L.,SPECIES,ACCEPTED,EXACT,100,2888763,2888763,2888763,2888741,6710,6,Caprifoliaceae,d0adb69a22656cc921f77ad3662b5289aacddbf89814b78b7309034ead10ae35,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\d0adb69a22656cc921f77ad3662b5289aacddbf89814b78b7309034ead10ae35.json
Vanilla planifolia,518,vanilla planifolia,1,ok,200,,Vanilla planifolia Andrews,Vanilla planifolia Andrews,Andrews,SPECIES,ACCEPTED,EXACT,99,2803398,2803398,2803398,2743233,7689,6,Orchidaceae,6df61676a8aa7858070b771ca740e2a0724c90b19c39659ac846d181e32d5dcf,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\6df61676a8aa7858070b771ca740e2a0724c90b19c39659ac846d181e32d5dcf.json
Vernonia cinerea,519,vernonia cinerea,1,ok,200,,Vernonia cinerea (L.) Less.,Cyanthillium cinereum (L.) H.Rob.,(L.) Less.,SPECIES,SYNONYM,EXACT,100,6445389,6445734,6445734,3148294,3065,6,Asteraceae,d365b43b29538dc799449e3e4b64e30cb923e16c37b4cd652c68542d469aae43,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\d365b43b29538dc799449e3e4b64e30cb923e16c37b4cd652c68542d469aae43.json
Vetiveria zizanioides,520,vetiveria zizanioides,1,ok,200,,"Vetiveria zizanioides Stapf, 1906","Vetiveria zizanioides Stapf, 1906","Stapf, 1906",SPECIES,ACCEPTED,EXACT,99,7352653,7352653,7352653,8289208,3073,6,Poaceae,410bd939eeb9186c68d24a35a8236fc7c4f1b5acac0a4d4d31084b1bc94e0a89,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\410bd939eeb9186c68d24a35a8236fc7c4f1b5acac0a4d4d31084b1bc94e0a89.json
Vigna radiata,521,vigna radiata,1,ok,200,,Vigna radiata (L.) R.Wilczek,Vigna radiata (L.) R.Wilczek,(L.) R.Wilczek,SPECIES,ACCEPTED,EXACT,100,2982380,2982380,2982380,2982372,5386,6,Fabaceae,7dce1fe70c75848a19444fcebd6c65d7453f54fcbf4c3c7e69fa199e5e0b4530,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\7dce1fe70c75848a19444fcebd6c65d7453f54fcbf4c3c7e69fa199e5e0b4530.json
Vinca rosea,522,vinca rosea,1,ok,200,,Vinca rosea L.,Catharanthus roseus (L.) G.Don,L.,SPECIES,SYNONYM,EXACT,100,3169831,3169830,3169830,3169829,6701,6,Apocynaceae,bc450dd88eacc18a65142bb3c409a8fe5c8ccb5842dcfa41b36e2cb43050cd8a,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\bc450dd88eacc18a65142bb3c409a8fe5c8ccb5842dcfa41b36e2cb43050cd8a.json
Viola odorata,523,viola odorata,1,ok,200,,Viola odorata L.,Viola odorata L.,L.,SPECIES,ACCEPTED,EXACT,99,5331181,5331181,5331181,2874237,6631,6,Violaceae,32e081cb4dcc31991a004d8ae574d381a21f0cee0b7b251d6761eb8132cb1145,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\32e081cb4dcc31991a004d8ae574d381a21f0cee0b7b251d6761eb8132cb1145.json
Vitex negundo,524,vitex negundo,1,ok,200,,Vitex negundo L.,Vitex negundo L.,L.,SPECIES,ACCEPTED,EXACT,99,2925564,2925564,2925564,2925556,2497,6,Lamiaceae,1c4dc6b169759f05581610adb264445b762e0085ed37987f9f6f2b2c055b6bc5,C:\code\web\herbaflow\etl\plants\03_match_gbif\out\cache\1c4dc6b169759f05581610adb264445b762e0085ed37987f9f6f2b2c055b6bc5.json
