canonical_key,ensembl_id,gene_symbol,approved_name,uniprot_accession,uniprot_source,organism_tax_id
uniprot:Q5JSP0,ENSG00000127084,FGD3,"fyve, rhogef and ph domain containing 3",Q5JSP0,uniprot_swissprot,9606
uniprot:Q5T1R4,ENSG00000127124,HIVEP3,hivep zinc finger 3,Q5T1R4,uniprot_swissprot,9606
uniprot:Q9HAB8,ENSG00000127125,PPCS,phosphopantothenoylcysteine synthetase,Q9HAB8,uniprot_swissprot,9606
uniprot:P20800,ENSG00000127129,EDN2,endothelin 2,P20800,uniprot_swissprot,9606
uniprot:Q9C0K0,ENSG00000127152,BCL11B,bcl11 transcription factor b,Q9C0K0,uniprot_swissprot,9606
uniprot:P15954,ENSG00000127184,COX7C,cytochrome c oxidase subunit 7c,P15954,uniprot_swissprot,9606
uniprot:Q12933,ENSG00000127191,TRAF2,tnf receptor associated factor 2,Q12933,uniprot_swissprot,9606
uniprot:Q96I13,ENSG00000127220,ABHD8,abhydrolase domain containing 8,Q96I13,uniprot_swissprot,9606
uniprot:P48740,ENSG00000127241,MASP1,mbl associated serine protease 1,P48740,uniprot_swissprot,9606
uniprot:P61224,ENSG00000127314,RAP1B,"rap1b, member of ras oncogene family",P61224,uniprot_swissprot,9606
uniprot:Q9GZX6,ENSG00000127318,IL22,interleukin 22,Q9GZX6,uniprot_swissprot,9606
uniprot:P19075,ENSG00000127324,TSPAN8,tetraspanin 8,P19075,uniprot_swissprot,9606
uniprot:P23467,ENSG00000127329,PTPRB,protein tyrosine phosphatase receptor type b,P23467,uniprot_swissprot,9606
uniprot:Q92630,ENSG00000127334,DYRK2,dual specificity tyrosine phosphorylation regulated kinase 2,Q92630,uniprot_swissprot,9606
uniprot:O95619,ENSG00000127337,YEATS4,yeats domain containing 4,O95619,uniprot_swissprot,9606
uniprot:Q9NQA5,ENSG00000127412,TRPV5,transient receptor potential cation channel subfamily v member 5,Q9NQA5,uniprot_swissprot,9606
uniprot:P35475,ENSG00000127415,IDUA,alpha-l-iduronidase,P35475,uniprot_swissprot,9606
uniprot:Q9BSA9,ENSG00000127419,TMEM175,transmembrane protein 175,Q9BSA9,uniprot_swissprot,9606
uniprot:Q13526,ENSG00000127445,PIN1,"peptidylprolyl cis/trans isomerase, nima-interacting 1",Q13526,uniprot_swissprot,9606
uniprot:P39877,ENSG00000127472,PLA2G5,phospholipase a2 group v,P39877,uniprot_swissprot,9606
uniprot:Q96K37,ENSG00000127526,SLC35E1,solute carrier family 35 member e1,Q96K37,uniprot_swissprot,9606
uniprot:Q9UBC2,ENSG00000127527,EPS15L1,epidermal growth factor receptor pathway substrate 15 like 1,Q9UBC2,uniprot_swissprot,9606
uniprot:Q9Y5W3,ENSG00000127528,KLF2,klf transcription factor 2,Q9Y5W3,uniprot_swissprot,9606
uniprot:Q96RI0,ENSG00000127533,F2RL3,f2r like thrombin or trypsin receptor 3,Q96RI0,uniprot_swissprot,9606
uniprot:Q99640,ENSG00000127564,PKMYT1,"protein kinase, membrane associated tyrosine/threonine 1",Q99640,uniprot_swissprot,9606
uniprot:Q9UPN3,ENSG00000127603,MACF1,microtubule actin crosslinking factor 1,Q9UPN3,uniprot_swissprot,9606
uniprot:P51532,ENSG00000127616,SMARCA4,swi/snf related baf chromatin remodeling complex subunit atpase 4,P51532,uniprot_swissprot,9606
uniprot:O94953,ENSG00000127663,KDM4B,lysine demethylase 4b,O94953,uniprot_swissprot,9606
uniprot:P47887,ENSG00000127780,OR1E2,olfactory receptor family 1 subfamily e member 2,P47887,uniprot_swissprot,9606
uniprot:Q86W50,ENSG00000127804,METTL16,"methyltransferase 16, rna n6-adenosine",Q86W50,uniprot_swissprot,9606
uniprot:P68366,ENSG00000127824,TUBA4A,tubulin alpha 4a,P68366,uniprot_swissprot,9606
uniprot:Q13685,ENSG00000127837,AAMP,angio associated migratory cell protein,Q13685,uniprot_swissprot,9606
uniprot:Q8N490,ENSG00000127838,PNKD,pnkd metallo-beta-lactamase domain containing,Q8N490,uniprot_swissprot,9606
uniprot:Q9Y252,ENSG00000127870,RNF6,ring finger protein 6,Q9Y252,uniprot_swissprot,9606
uniprot:Q99996,ENSG00000127914,AKAP9,a-kinase anchoring protein 9,Q99996,uniprot_swissprot,9606
uniprot:P60896,ENSG00000127922,SEM1,sem1 26s proteasome subunit,P60896,uniprot_swissprot,9606
uniprot:O00291,ENSG00000127946,HIP1,huntingtin interacting protein 1,O00291,uniprot_swissprot,9606
uniprot:Q05209,ENSG00000127947,PTPN12,protein tyrosine phosphatase non-receptor type 12,Q05209,uniprot_swissprot,9606
uniprot:O43556,ENSG00000127990,SGCE,sarcoglycan epsilon,O43556,uniprot_swissprot,9606
uniprot:Q96PB1,ENSG00000127995,CASD1,cas1 domain sialic acid o acetyltransferase 1,Q96PB1,uniprot_swissprot,9606
uniprot:Q9Y6R6,ENSG00000128000,ZNF780B,zinc finger protein 780b,Q9Y6R6,uniprot_swissprot,9606
uniprot:P26651,ENSG00000128016,ZFP36,zfp36 zinc finger ccch-type,P26651,uniprot_swissprot,9606
uniprot:Q9H8P0,ENSG00000128039,SRD5A3,steroid 5 alpha-reductase 3,Q9H8P0,uniprot_swissprot,9606
uniprot:P22234,ENSG00000128050,PAICS,phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase,P22234,uniprot_swissprot,9606
uniprot:P35968,ENSG00000128052,KDR,kinase insert domain receptor,P35968,uniprot_swissprot,9606
uniprot:Q06203,ENSG00000128059,PPAT,phosphoribosyl pyrophosphate amidotransferase,Q06203,uniprot_swissprot,9606
uniprot:Q8WYQ5,ENSG00000128191,DGCR8,dgcr8 microprocessor complex subunit,Q8WYQ5,uniprot_swissprot,9606
uniprot:Q9HCN8,ENSG00000128228,SDF2L1,stromal cell derived factor 2 like 1,Q9HCN8,uniprot_swissprot,9606
uniprot:O75677,ENSG00000128250,RFPL1,ret finger protein like 1,O75677,uniprot_swissprot,9606
uniprot:P29274,ENSG00000128271,ADORA2A,adenosine a2a receptor,P29274,uniprot_swissprot,9606
uniprot:P18848,ENSG00000128272,ATF4,activating transcription factor 4,P18848,uniprot_swissprot,9606
uniprot:Q9NPC4,ENSG00000128274,A4GALT,"alpha 1,4-galactosyltransferase (p1pk blood group)",Q9NPC4,uniprot_swissprot,9606
uniprot:Q00587,ENSG00000128283,CDC42EP1,cdc42 effector protein 1,Q00587,uniprot_swissprot,9606
uniprot:Q99705,ENSG00000128285,MCHR1,melanin concentrating hormone receptor 1,Q99705,uniprot_swissprot,9606
uniprot:O60704,ENSG00000128294,TPST2,tyrosylprotein sulfotransferase 2,O60704,uniprot_swissprot,9606
uniprot:P15018,ENSG00000128342,LIF,lif interleukin 6 family cytokine,P15018,uniprot_swissprot,9606
uniprot:P31941,ENSG00000128383,APOBEC3A,apolipoprotein b mrna editing enzyme catalytic subunit 3a,P31941,uniprot_swissprot,9606
uniprot:Q04695,ENSG00000128422,KRT17,keratin 17,Q04695,uniprot_swissprot,9606
uniprot:Q5J8M3,ENSG00000128463,EMC4,er membrane protein complex subunit 4,Q5J8M3,uniprot_swissprot,9606
uniprot:Q5M775,ENSG00000128487,SPECC1,sperm antigen with calponin homology and coiled-coil domains 1,Q5M775,uniprot_swissprot,9606
uniprot:Q9UI42,ENSG00000128510,CPA4,carboxypeptidase a4,Q9UI42,uniprot_swissprot,9606
uniprot:Q8N1I0,ENSG00000128512,DOCK4,dedicator of cytokinesis 4,Q8N1I0,uniprot_swissprot,9606
uniprot:Q9NUX5,ENSG00000128513,POT1,protection of telomeres 1,Q9NUX5,uniprot_swissprot,9606
uniprot:Q6ZTQ4,ENSG00000128536,CDHR3,cadherin related family member 3,Q6ZTQ4,uniprot_swissprot,9606
uniprot:O15240,ENSG00000128564,VGF,vgf nerve growth factor inducible,O15240,uniprot_swissprot,9606
uniprot:O00592,ENSG00000128567,PODXL,podocalyxin like,O00592,uniprot_swissprot,9606
uniprot:O15409,ENSG00000128573,FOXP2,forkhead box p2,O15409,uniprot_swissprot,9606
uniprot:Q9H7X7,ENSG00000128581,IFT22,intraflagellar transport 22,Q9H7X7,uniprot_swissprot,9606
uniprot:Q9UL63,ENSG00000128585,MKLN1,muskelin 1,Q9UL63,uniprot_swissprot,9606
uniprot:Q14315,ENSG00000128591,FLNC,filamin c,Q14315,uniprot_swissprot,9606
uniprot:Q9HBW1,ENSG00000128594,LRRC4,leucine rich repeat containing 4,Q9HBW1,uniprot_swissprot,9606
uniprot:O43852,ENSG00000128595,CALU,calumenin,O43852,uniprot_swissprot,9606
uniprot:Q99835,ENSG00000128602,SMO,"smoothened, frizzled class receptor",Q99835,uniprot_swissprot,9606
uniprot:Q13568,ENSG00000128604,IRF5,interferon regulatory factor 5,Q13568,uniprot_swissprot,9606
uniprot:Q6PID8,ENSG00000128607,KLHDC10,kelch domain containing 10,Q6PID8,uniprot_swissprot,9606
uniprot:Q16718,ENSG00000128609,NDUFA5,nadh:ubiquinone oxidoreductase subunit a5,Q16718,uniprot_swissprot,9606
uniprot:A0PJY2,ENSG00000128610,FEZF1,fez family zinc finger 1,A0PJY2,uniprot_swissprot,9606
uniprot:O15235,ENSG00000128626,MRPS12,mitochondrial ribosomal protein s12,O15235,uniprot_swissprot,9606
uniprot:O43795,ENSG00000128641,MYO1B,myosin ib,O43795,uniprot_swissprot,9606
uniprot:O75431,ENSG00000128654,MTX2,metaxin 2,O75431,uniprot_swissprot,9606
uniprot:Q9HCR9,ENSG00000128655,PDE11A,phosphodiesterase 11a,Q9HCR9,uniprot_swissprot,9606
uniprot:Q99259,ENSG00000128683,GAD1,glutamate decarboxylase 1,Q99259,uniprot_swissprot,9606
uniprot:P28358,ENSG00000128710,HOXD10,homeobox d10,P28358,uniprot_swissprot,9606
uniprot:P31277,ENSG00000128713,HOXD11,homeobox d11,P31277,uniprot_swissprot,9606
uniprot:P35453,ENSG00000128714,HOXD13,homeobox d13,P35453,uniprot_swissprot,9606
uniprot:O95714,ENSG00000128731,HERC2,hect and rld domain containing e3 ubiquitin protein ligase 2,O95714,uniprot_swissprot,9606
uniprot:Q7Z5H3,ENSG00000128805,ARHGAP22,rho gtpase activating protein 22,Q7Z5H3,uniprot_swissprot,9606
uniprot:Q6ZS81,ENSG00000128815,WDFY4,wdfy family member 4,Q6ZS81,uniprot_swissprot,9606
uniprot:Q9P2K8,ENSG00000128829,EIF2AK4,eukaryotic translation initiation factor 2 alpha kinase 4,Q9P2K8,uniprot_swissprot,9606
uniprot:Q9NQX4,ENSG00000128833,MYO5C,myosin vc,Q9NQX4,uniprot_swissprot,9606
uniprot:Q0VF96,ENSG00000128849,CGNL1,cingulin like 1,Q0VF96,uniprot_swissprot,9606
uniprot:Q9BV29,ENSG00000128891,CCDC32,coiled-coil domain containing 32,Q9BV29,uniprot_swissprot,9606
uniprot:Q9ULG1,ENSG00000128908,INO80,ino80 complex atpase subunit,Q9ULG1,uniprot_swissprot,9606
uniprot:Q659A1,ENSG00000128915,ICE2,interactor of little elongation complex ell subunit 2,Q659A1,uniprot_swissprot,9606
uniprot:Q9NR61,ENSG00000128917,DLL4,delta like canonical notch ligand 4,Q9NR61,uniprot_swissprot,9606
uniprot:O94788,ENSG00000128918,ALDH1A2,aldehyde dehydrogenase 1 family member a2,O94788,uniprot_swissprot,9606
uniprot:Q8NBR6,ENSG00000128923,MINDY2,mindy lysine 48 deubiquitinase 2,Q8NBR6,uniprot_swissprot,9606
uniprot:Q9Y448,ENSG00000128944,KNSTRN,kinetochore localized astrin (spag5) binding protein,Q9Y448,uniprot_swissprot,9606
uniprot:Q709C8,ENSG00000129003,VPS13C,vacuolar protein sorting 13 homolog c,Q709C8,uniprot_swissprot,9606
uniprot:O14498,ENSG00000129009,ISLR,immunoglobulin superfamily containing leucine rich repeat,O14498,uniprot_swissprot,9606
uniprot:Q08397,ENSG00000129038,LOXL1,lysyl oxidase like 1,Q08397,uniprot_swissprot,9606
uniprot:Q9NPB9,ENSG00000129048,ACKR4,atypical chemokine receptor 4,Q9NPB9,uniprot_swissprot,9606
uniprot:O95243,ENSG00000129071,MBD4,"methyl-cpg binding domain 4, dna glycosylase",O95243,uniprot_swissprot,9606
uniprot:P53618,ENSG00000129083,COPB1,coat protein complex i subunit beta 1,P53618,uniprot_swissprot,9606
uniprot:P25786,ENSG00000129084,PSMA1,proteasome 20s subunit alpha 1,P25786,uniprot_swissprot,9606
uniprot:Q8WX93,ENSG00000129116,PALLD,"palladin, cytoskeletal associated protein",Q8WX93,uniprot_swissprot,9606
uniprot:P61009,ENSG00000129128,SPCS3,signal peptidase complex subunit 3,P61009,uniprot_swissprot,9606
uniprot:O75936,ENSG00000129151,BBOX1,gamma-butyrobetaine hydroxylase 1,O75936,uniprot_swissprot,9606
uniprot:P15172,ENSG00000129152,MYOD1,myogenic differentiation 1,P15172,uniprot_swissprot,9606
uniprot:P17752,ENSG00000129167,TPH1,tryptophan hydroxylase 1,P17752,uniprot_swissprot,9606
uniprot:A0AVK6,ENSG00000129173,E2F8,e2f transcription factor 8,A0AVK6,uniprot_swissprot,9606
uniprot:P32321,ENSG00000129187,DCTD,dcmp deaminase,P32321,uniprot_swissprot,9606
uniprot:Q9BSJ6,ENSG00000129195,PIMREG,picalm interacting mitotic regulator,Q9BSJ6,uniprot_swissprot,9606
uniprot:P35125,ENSG00000129204,USP6,ubiquitin specific peptidase 6,P35125,uniprot_swissprot,9606
uniprot:P04278,ENSG00000129214,SHBG,sex hormone binding globulin,P04278,uniprot_swissprot,9606
uniprot:O14939,ENSG00000129219,PLD2,phospholipase d2,O14939,uniprot_swissprot,9606
uniprot:P34810,ENSG00000129226,CD68,cd68 molecule,P34810,uniprot_swissprot,9606
uniprot:Q9BRA2,ENSG00000129235,TXNDC17,thioredoxin domain containing 17,Q9BRA2,uniprot_swissprot,9606
uniprot:P14415,ENSG00000129244,ATP1B2,atpase na+/k+ transporting subunit beta 2,P14415,uniprot_swissprot,9606
uniprot:O75352,ENSG00000129255,MPDU1,mannose-p-dolichol utilization defect 1,O75352,uniprot_swissprot,9606
uniprot:A8MW92,ENSG00000129292,PHF20L1,phd finger protein 20 like 1,A8MW92,uniprot_swissprot,9606
uniprot:Q12906,ENSG00000129351,ILF3,interleukin enhancer binding factor 3,Q12906,uniprot_swissprot,9606
uniprot:Q8IWA5,ENSG00000129353,SLC44A2,solute carrier family 44 member 2 (ctl2 blood group),Q8IWA5,uniprot_swissprot,9606
uniprot:Q9Y6Q5,ENSG00000129354,AP1M2,adaptor related protein complex 1 subunit mu 2,Q9Y6Q5,uniprot_swissprot,9606
uniprot:P55273,ENSG00000129355,CDKN2D,cyclin dependent kinase inhibitor 2d,P55273,uniprot_swissprot,9606
uniprot:Q9ULD2,ENSG00000129422,MTUS1,microtubule associated scaffold protein 1,Q9ULD2,uniprot_swissprot,9606
uniprot:Q9Y572,ENSG00000129465,RIPK3,receptor interacting serine/threonine kinase 3,Q9Y572,uniprot_swissprot,9606
uniprot:Q8NFM4,ENSG00000129467,ADCY4,adenylate cyclase 4,Q8NFM4,uniprot_swissprot,9606
uniprot:Q8WUD1,ENSG00000129472,RAB2B,"rab2b, member ras oncogene family",Q8WUD1,uniprot_swissprot,9606
uniprot:Q96IF1,ENSG00000129474,AJUBA,ajuba lim protein,Q96IF1,uniprot_swissprot,9606
uniprot:Q9UGN5,ENSG00000129484,PARP2,poly(adp-ribose) polymerase 2,Q9UGN5,uniprot_swissprot,9606
uniprot:P55317,ENSG00000129514,FOXA1,forkhead box a1,P55317,uniprot_swissprot,9606
uniprot:P07998,ENSG00000129538,RNASE1,"ribonuclease a family member 1, pancreatic",P07998,uniprot_swissprot,9606
uniprot:Q9HCS5,ENSG00000129595,EPB41L4A,erythrocyte membrane protein band 4.1 like 4a,Q9HCS5,uniprot_swissprot,9606
uniprot:Q16878,ENSG00000129596,CDO1,cysteine dioxygenase type 1,Q16878,uniprot_swissprot,9606
uniprot:Q00765,ENSG00000129625,REEP5,receptor accessory protein 5,Q00765,uniprot_swissprot,9606
uniprot:Q8TB96,ENSG00000129636,ITFG1,integrin alpha fg-gap repeat containing 1,Q8TB96,uniprot_swissprot,9606
uniprot:Q92503,ENSG00000129657,SEC14L1,sec14 like lipid binding 1,Q92503,uniprot_swissprot,9606
uniprot:Q6PJF5,ENSG00000129667,RHBDF2,rhomboid 5 homolog 2,Q6PJF5,uniprot_swissprot,9606
uniprot:Q15052,ENSG00000129675,ARHGEF6,rac/cdc42 guanine nucleotide exchange factor 6,Q15052,uniprot_swissprot,9606
uniprot:Q8IWC1,ENSG00000129680,MAP7D3,map7 domain containing 3,Q8IWC1,uniprot_swissprot,9606
uniprot:Q9UBL3,ENSG00000129691,ASH2L,"ash2 like, histone lysine methyltransferase complex subunit",Q9UBL3,uniprot_swissprot,9606
uniprot:P49918,ENSG00000129757,CDKN1C,cyclin dependent kinase inhibitor 1c,P49918,uniprot_swissprot,9606
uniprot:Q5FBB7,ENSG00000129810,SGO1,shugoshin 1,Q5FBB7,uniprot_swissprot,9606
uniprot:P55291,ENSG00000129910,CDH15,cadherin 15,P55291,uniprot_swissprot,9606
uniprot:Q9BXK1,ENSG00000129911,KLF16,klf transcription factor 16,Q9BXK1,uniprot_swissprot,9606
uniprot:Q9Y6X3,ENSG00000129933,MAU2,mau2 sister chromatid cohesion factor,Q9Y6X3,uniprot_swissprot,9606
uniprot:P18428,ENSG00000129988,LBP,lipopolysaccharide binding protein,P18428,uniprot_swissprot,9606
uniprot:P19429,ENSG00000129991,TNNI3,"troponin i3, cardiac type",P19429,uniprot_swissprot,9606
uniprot:O75081,ENSG00000129993,CBFA2T3,cbfa2/runx1 partner transcriptional co-repressor 3,O75081,uniprot_swissprot,9606
uniprot:P22460,ENSG00000130037,KCNA5,potassium voltage-gated channel subfamily a member 5,P22460,uniprot_swissprot,9606
uniprot:Q9P0V3,ENSG00000130147,SH3BP4,sh3 domain binding protein 4,Q9P0V3,uniprot_swissprot,9606
uniprot:Q96HP0,ENSG00000130158,DOCK6,dedicator of cytokinesis 6,Q96HP0,uniprot_swissprot,9606
uniprot:P01130,ENSG00000130164,LDLR,low density lipoprotein receptor,P01130,uniprot_swissprot,9606
uniprot:Q9UKR8,ENSG00000130167,TSPAN16,tetraspanin 16,Q9UKR8,uniprot_swissprot,9606
uniprot:Q6UXH0,ENSG00000130173,ANGPTL8,angiopoietin like 8,Q6UXH0,uniprot_swissprot,9606
uniprot:P51911,ENSG00000130176,CNN1,calponin 1,P51911,uniprot_swissprot,9606
uniprot:Q13042,ENSG00000130177,CDC16,cell division cycle 16,Q13042,uniprot_swissprot,9606
uniprot:Q92692,ENSG00000130202,NECTIN2,nectin cell adhesion molecule 2,Q92692,uniprot_swissprot,9606
uniprot:P02649,ENSG00000130203,APOE,apolipoprotein e,P02649,uniprot_swissprot,9606
uniprot:O96008,ENSG00000130204,TOMM40,translocase of outer mitochondrial membrane 40,O96008,uniprot_swissprot,9606
uniprot:P02654,ENSG00000130208,APOC1,apolipoprotein c1,P02654,uniprot_swissprot,9606
uniprot:O95257,ENSG00000130222,GADD45G,growth arrest and dna damage inducible gamma,O95257,uniprot_swissprot,9606
uniprot:P42658,ENSG00000130226,DPP6,dipeptidyl peptidase like 6,P42658,uniprot_swissprot,9606
uniprot:Q9UIA9,ENSG00000130227,XPO7,exportin 7,Q9UIA9,uniprot_swissprot,9606
uniprot:Q9BYF1,ENSG00000130234,ACE2,angiotensin converting enzyme 2,Q9BYF1,uniprot_swissprot,9606
uniprot:O60423,ENSG00000130270,ATP8B3,atpase phospholipid transporting 8b3,O60423,uniprot_swissprot,9606
uniprot:O14594,ENSG00000130287,NCAN,neurocan,O14594,uniprot_swissprot,9606
uniprot:Q12756,ENSG00000130294,KIF1A,kinesin family member 1a,Q12756,uniprot_swissprot,9606
uniprot:Q10589,ENSG00000130303,BST2,bone marrow stromal cell antigen 2,Q10589,uniprot_swissprot,9606
uniprot:Q9BW61,ENSG00000130311,DDA1,det1 and ddb1 associated 1,Q9BW61,uniprot_swissprot,9606
uniprot:Q9BQ48,ENSG00000130312,MRPL34,mitochondrial ribosomal protein l34,Q9BQ48,uniprot_swissprot,9606
uniprot:Q9NRJ4,ENSG00000130338,TULP4,tub like protein 4,Q9NRJ4,uniprot_swissprot,9606
uniprot:P04201,ENSG00000130368,MAS1,"mas1 proto-oncogene, g protein-coupled receptor",P04201,uniprot_swissprot,9606
uniprot:Q03111,ENSG00000130382,MLLT1,mllt1 super elongation complex subunit,Q03111,uniprot_swissprot,9606
uniprot:P55196,ENSG00000130396,AFDN,"afadin, adherens junction formation factor",P55196,uniprot_swissprot,9606
uniprot:O43707,ENSG00000130402,ACTN4,actinin alpha 4,O43707,uniprot_swissprot,9606
uniprot:Q9BYT3,ENSG00000130413,STK33,serine/threonine kinase 33,Q9BYT3,uniprot_swissprot,9606
uniprot:O95299,ENSG00000130414,NDUFA10,nadh:ubiquinone oxidoreductase subunit a10,O95299,uniprot_swissprot,9606
uniprot:P01588,ENSG00000130427,EPO,erythropoietin,P01588,uniprot_swissprot,9606
uniprot:O15143,ENSG00000130429,ARPC1B,actin related protein 2/3 complex subunit 1b,O15143,uniprot_swissprot,9606
uniprot:Q9BXT2,ENSG00000130433,CACNG6,calcium voltage-gated channel auxiliary subunit gamma 6,Q9BXT2,uniprot_swissprot,9606
uniprot:Q9HCJ5,ENSG00000130449,ZSWIM6,zinc finger swim-type containing 6,Q9HCJ5,uniprot_swissprot,9606
uniprot:O14526,ENSG00000130475,FCHO1,fch and mu domain containing endocytic adaptor 1,O14526,uniprot_swissprot,9606
uniprot:Q66K74,ENSG00000130479,MAP1S,microtubule associated protein 1s,Q66K74,uniprot_swissprot,9606
uniprot:Q92626,ENSG00000130508,PXDN,peroxidasin,Q92626,uniprot_swissprot,9606
uniprot:Q99988,ENSG00000130513,GDF15,growth differentiation factor 15,Q99988,uniprot_swissprot,9606
uniprot:Q9NXJ5,ENSG00000130517,PGPEP1,pyroglutamyl-peptidase i,Q9NXJ5,uniprot_swissprot,9606
uniprot:Q9Y4Z0,ENSG00000130520,LSM4,"lsm4 homolog, u6 small nuclear rna and mrna degradation associated",Q9Y4Z0,uniprot_swissprot,9606
uniprot:Q8TD43,ENSG00000130529,TRPM4,transient receptor potential cation channel subfamily m member 4,Q8TD43,uniprot_swissprot,9606
uniprot:Q8N988,ENSG00000130544,ZNF557,zinc finger protein 557,Q8N988,uniprot_swissprot,9606
uniprot:Q9BUF7,ENSG00000130545,CRB3,crumbs cell polarity complex component 3,Q9BUF7,uniprot_swissprot,9606
uniprot:Q5T5Y3,ENSG00000130559,CAMSAP1,calmodulin regulated spectrin associated protein 1,Q5T5Y3,uniprot_swissprot,9606
uniprot:P10523,ENSG00000130561,SAG,s-antigen visual arrestin,P10523,uniprot_swissprot,9606
uniprot:Q86UZ6,ENSG00000130584,ZBTB46,zinc finger and btb domain containing 46,Q86UZ6,uniprot_swissprot,9606
uniprot:P33241,ENSG00000130592,LSP1,lymphocyte specific protein 1,P33241,uniprot_swissprot,9606
uniprot:P45378,ENSG00000130595,TNNT3,"troponin t3, fast skeletal type",P45378,uniprot_swissprot,9606
uniprot:P48788,ENSG00000130598,TNNI2,"troponin i2, fast skeletal type",P48788,uniprot_swissprot,9606
ensembl:ENSG00000130600,ENSG00000130600,H19,h19 imprinted maternally expressed transcript,,,9606
uniprot:P20908,ENSG00000130635,COL5A1,collagen type v alpha 1 chain,P20908,uniprot_swissprot,9606
uniprot:P05181,ENSG00000130649,CYP2E1,cytochrome p450 family 2 subfamily e member 1,P05181,uniprot_swissprot,9606
uniprot:Q6ZV29,ENSG00000130653,PNPLA7,"patatin like domain 7, lysophospholipase",Q6ZV29,uniprot_swissprot,9606
uniprot:O96013,ENSG00000130669,PAK4,p21 (rac1) activated kinase 4,O96013,uniprot_swissprot,9606
uniprot:P50219,ENSG00000130675,MNX1,motor neuron and pancreas homeobox 1,P50219,uniprot_swissprot,9606
uniprot:Q9BWX5,ENSG00000130700,GATA5,gata binding protein 5,Q9BWX5,uniprot_swissprot,9606
uniprot:O15230,ENSG00000130702,LAMA5,laminin subunit alpha 5,O15230,uniprot_swissprot,9606
uniprot:Q9H1P3,ENSG00000130703,OSBPL2,oxysterol binding protein like 2,Q9H1P3,uniprot_swissprot,9606
uniprot:Q16186,ENSG00000130706,ADRM1,adrm1 26s proteasome ubiquitin receptor,Q16186,uniprot_swissprot,9606
uniprot:P00966,ENSG00000130707,ASS1,argininosuccinate synthase 1,P00966,uniprot_swissprot,9606
uniprot:Q8N539,ENSG00000130720,FIBCD1,fibrinogen c domain containing 1,Q8N539,uniprot_swissprot,9606
uniprot:P61081,ENSG00000130725,UBE2M,ubiquitin conjugating enzyme e2 m,P61081,uniprot_swissprot,9606
uniprot:Q13263,ENSG00000130726,TRIM28,tripartite motif containing 28,Q13263,uniprot_swissprot,9606
uniprot:Q9UPT8,ENSG00000130749,ZC3H4,zinc finger ccch-type containing 4,Q9UPT8,uniprot_swissprot,9606
uniprot:O60234,ENSG00000130755,GMFG,glia maturation factor gamma,O60234,uniprot_swissprot,9606
uniprot:Q02779,ENSG00000130758,MAP3K10,mitogen-activated protein kinase kinase kinase 10,Q02779,uniprot_swissprot,9606
uniprot:P58004,ENSG00000130766,SESN2,sestrin 2,P58004,uniprot_swissprot,9606
uniprot:Q9UII2,ENSG00000130770,ATP5IF1,atp synthase inhibitory factor subunit 1,Q9UII2,uniprot_swissprot,9606
uniprot:Q5TEJ8,ENSG00000130775,THEMIS2,thymocyte selection associated family member 2,Q5TEJ8,uniprot_swissprot,9606
