compound_candidate_member_id,compound_candidate_id,source_row_hash,source_compound_key,plant_id,canonical_plant_id,c_id,cas_id,metabolite,normalized_metabolite_name,normalized_metabolite_key,normalized_cas_id,normalized_cas_key,normalized_formula,normalized_formula_key,normalization_status,review_reason,chosen_pubchem_cid,chosen_chembl_id,chosen_inchi_key,chosen_smiles,member_enrichment_status,member_confidence
cmpcandm_25052ed0fa9195b1,cmpcand_59e42a05557e9468,d7d9f7f038bc585ce2441b26ba7bf35a209778d122a8dc5f7b3c790c562b7dc4,59170f1eaab5c550ce4a07ec5e3f4102d0698227d11326a914a575f87babe5b8,385,dfbae356-a5e3-5106-91d5-ddd248dda4b5,C00001379,63-68-3,L-Methionine,L-Methionine,lmethionine,63-68-3,63683,C5H11NO2S,c5h11no2s,ready,,,CHEMBL42336,FFEARJCKVFRZRR-BYPYZUCNSA-N,CSCC[C@H](N)C(=O)O,conflict,0.9900
cmpcandm_20d07673d757d11b,cmpcand_59e42a05557e9468,d7ed84b0e83d7c6be22efd3164aae2484ccafd8684df9857ee5974ad9d0e4f9f,7def80e0db177a10be6f08ec85912d3a233799ca6dbe510c117989e4d775d2b2,418,597cf274-1fec-5e5e-b246-f6dac07ff42c,C00001379,63-68-3,L-Methionine,L-Methionine,lmethionine,63-68-3,63683,C5H11NO2S,c5h11no2s,ready,,,CHEMBL42336,FFEARJCKVFRZRR-BYPYZUCNSA-N,CSCC[C@H](N)C(=O)O,conflict,0.9900
cmpcandm_fba503436de06ebd,cmpcand_104f91af3d267ef3,75b573ac8dcdf6596ab6ed7236328a2e6fab504a16edd9f353573ca79717750a,1da0b7e0017f99427a6f7168c98cb34228af822fbf2ff7b7736c1757323c4a70,47,1b5fd7ac-4941-56c4-af2f-d6735f37c9e6,C00002020,63-75-2,Arecoline,Arecoline,arecoline,63-75-2,63752,C8H13NO2,c8h13no2,ready,,,CHEMBL7303,HJJPJSXJAXAIPN-UHFFFAOYSA-N,COC(=O)C1=CCCN(C)C1,conflict,0.9900
cmpcandm_ea93ee45f621a71d,cmpcand_3b1d39fa123132e6,982431942857b03970efb1b5dccaae44818d9b8c3e81873649fca222028089f9,d76ed978d2aadb917e7b5196ea811e5d5854bae739262b50cac74095c1391732,291,8fea13cf-25bc-5755-a26d-71f02d38d627,C00051716,637-69-4,p-Methoxystyrene,p-Methoxystyrene,pmethoxystyrene,637-69-4,637694,C9H10O,c9h10o,ready,,12507,,UAJRSHJHFRVGMG-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_e5810e5adbffaf83,cmpcand_0741c64adb032d59,a69196e41c977ed65f445bb5df16ccc66a4b21edf75cd0eb107a2355fa727116,69c75e0c078bd5bc438c8283135689994d6f610980151b258304d86932209504,417,a65d370e-3d44-5656-866f-1ae48465e869,C00010115,63770-91-2,Biochanin A 7-O-xylosyl-(1->6)-glucoside,Biochanin A 7-O-xylosyl-(1->6)-glucoside,biochanin_a_7oxylosyl16glucoside,63770-91-2,63770912,C27H30O14,c27h30o14,ready,,44257291,,ODHKRSFJWQEWGG-HWGSVKNTSA-N,,conflict,0.9900
cmpcandm_460dd7511892823c,cmpcand_dc358e36dca26ac4,90388d2bfe08ad726edb2d25d11935c2317b34f1761547b34b8fe12ed38a7e5b,957b98c9550942ba67b504214397899a6142bdb2e5b6cdb05f9a49c645a985c0,6,7ac2cebc-918e-51ad-b944-ce5654c6214f,C00011069,637775-65-6,Cyanidin 3-O-(2''-O-galloyl-6''-O-alpha-rhamnopyranosyl-beta-galactopyranoside,Cyanidin 3-O-(2''-O-galloyl-6''-O-alpha-rhamnopyranosyl-beta-galactopyranoside,cyanidin_3o2ogalloyl6oalpharhamnopyranosylbetagalactopyranoside,637775-65-6,637775656,C34H35O19,c34h35o19,ready,,44256712,,JXHSTLRCBJYSKK-RUUNEKIHSA-O,,matched,0.9900
cmpcandm_e5162ce1eb1dae19,cmpcand_bc264ea0ffe47a2d,9ab2de13d258c520ee6a033b0ce22a5a9aea7be55c9695eff06ea63853f260f4,8e380b2032e275a98963d92240889bd9c0c2683a83b01538428155f0f33cd05c,91,f3c4a5dd-8030-5798-b24d-9f1c41a9d151,C00053316,6378-65-0,Hexyl hexanoate,Hexyl hexanoate,hexyl_hexanoate,6378-65-0,6378650,C12H24O2,c12h24o2,ready,,22873,,NCDCLPBOMHPFCV-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_2dd12dba2dfa796f,cmpcand_bc264ea0ffe47a2d,c6ad0951ae66227214b4c84d73ed13dbdbc0bc4da6e57611f05b3de10905970a,f3c6cb8a64ab2c4817576bbda68196c6598d138962850f8d42aae4542534df5e,96,c477b8f8-e78f-5e79-a309-76b5966d0a24,C00053316,6378-65-0,Hexyl hexanoate,Hexyl hexanoate,hexyl_hexanoate,6378-65-0,6378650,C12H24O2,c12h24o2,ready,,22873,,NCDCLPBOMHPFCV-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_71313d47bff5ef2f,cmpcand_9252c554e84bb689,31a4636d4ea75e7b206e93c1b89df7d2f42f3ce6d7b4ecca75c37d5104a5ea9a,fe59b3cf1fd4a39637462b398e35fab7063bbff04af60cc3bb88ac4d78f9c0cb,10,a92ff767-3d00-527f-97aa-c6d17c9dd1fb,C00002760,6379-72-2,Methylisoeugenol,Methylisoeugenol,methylisoeugenol,6379-72-2,6379722,C11H14O2,c11h14o2,ready,,,CHEMBL465829,NNWHUJCUHAELCL-SNAWJCMRSA-N,C/C=C/c1ccc(OC)c(OC)c1,conflict,0.9900
cmpcandm_318dc4308f27fab4,cmpcand_9252c554e84bb689,b50e4dc4ac5aa49effdf2bdb755a045c0c47926c9be40fa733789affb608bf29,40c01b1cdf469d753d7d2708ce45ee910a33af80005f3442ebac580bfd6e0360,172,e0f458e4-5fb7-501d-b992-b06f066c5d03,C00002760,6379-72-2,Methylisoeugenol,Methylisoeugenol,methylisoeugenol,6379-72-2,6379722,C11H14O2,c11h14o2,ready,,,CHEMBL465829,NNWHUJCUHAELCL-SNAWJCMRSA-N,C/C=C/c1ccc(OC)c(OC)c1,conflict,0.9900
cmpcandm_46ad16dbe834ca90,cmpcand_9252c554e84bb689,ce7e2c54efbccba81ac385f1ae2acdd2fb5df093f0ef666ecab272f13bf9c291,afebbb92a9fc8d35ff517f46cf2cd9ded7be7192a01e90c7eb1770aebfe4cdf9,349,b001be0a-cf2a-5c90-8458-8d2dda31cfee,C00002760,6379-72-2,Methylisoeugenol,Methylisoeugenol,methylisoeugenol,6379-72-2,6379722,C11H14O2,c11h14o2,ready,,,CHEMBL465829,NNWHUJCUHAELCL-SNAWJCMRSA-N,C/C=C/c1ccc(OC)c(OC)c1,conflict,0.9900
cmpcandm_d883dafda54fb62c,cmpcand_f7c7247f66b7216f,62aff9c52a7a6e914ac6ab1975da76dfc03d0f34f26ab4205460fe445e6fbbd2,ca49c5af6ccdc83a0b5cc0b39a21188d9611a0ddb42feec159735f8bef15efde,20,598ec78f-d280-5fcc-b8bb-c2acc0957374,C00062546,638-00-6,"2,4-Dimethylthiophene","2,4-Dimethylthiophene",24dimethylthiophene,638-00-6,638006,C6H8S,c6h8s,ready,,34296,,CPULIKNSOUFMPL-UHFFFAOYSA-N,,matched,0.9900
cmpcandm_ff9094527525c661,cmpcand_f7c7247f66b7216f,ccab83b3173e6c97ed9beeccdc77517ce7b6100d59a30bdaf966799ef09354f1,f5765068a93db3570ed023beafdb0afe0026dc439014b1181c238aba16c2c3d9,23,49061609-9ae6-568a-a985-cd7300ccd76b,C00062546,638-00-6,"2,4-Dimethylthiophene","2,4-Dimethylthiophene",24dimethylthiophene,638-00-6,638006,C6H8S,c6h8s,ready,,34296,,CPULIKNSOUFMPL-UHFFFAOYSA-N,,matched,0.9900
cmpcandm_3e31709ffad72c2c,cmpcand_faa9bce03c8470b9,3f11678fed87b8218967247d474aeed56f7bfe0765e732e4982fcadfa3716bab,285e562640f48041dab6197ad985b6aedd0223c802de7009859c9a2fa6efce90,172,e0f458e4-5fb7-501d-b992-b06f066c5d03,C00032636,6380-23-0,"3,4-Dimethoxy-styrene","3,4-Dimethoxy-styrene",34dimethoxystyrene,6380-23-0,6380230,C10H12O2,c10h12o2,ready,,61400,,NJXYTXADXSRFTJ-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_159ceb3036b469c9,cmpcand_b218a8a3f005573f,c6dcf3cfab3c0796104cdde01d8ab00a7cb6142140736dff846ee5e2a23fd659,66a31073f4576f3c95558db5d9ff04e70d6d8168736fe803acbdda7fa84c9666,10,a92ff767-3d00-527f-97aa-c6d17c9dd1fb,C00050779,6380-24-1,cis-Methyl isoeugenol,cis-Methyl isoeugenol,cismethyl_isoeugenol,6380-24-1,6380241,C11H24O2,c11h24o2,ready,,1549045,,NNWHUJCUHAELCL-PLNGDYQASA-N,,conflict,0.9900
cmpcandm_12b41b96f6ed5c61,cmpcand_16634d22b82ed737,8f3d4356b09e3c104d1ad8af71a482236ed58d33b079d32be82feb976d989a62,c4ef023dc425cded871993d1f58a2e285c2515c7343c4205ce6201f663564b08,209,83fe12fb-950c-57d4-915f-c88ba29ff609,C00009501,63807-85-2,Erythrinin C,Erythrinin C,erythrinin_c,63807-85-2,63807852,C20H18O6,c20h18o6,ready,,44257283,,NNBVKGDFOQADTG-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_7960122872290ec4,cmpcand_54e467ae56a6f6fa,b05e0843527de40f770e9ce87a850c1f7ec7aa63837d06b5c5058a67571c4580,f26049b862e3cfdc2857a3e1e998cec47c8378b68a2a45b8dfc0e4d582cc9c25,209,83fe12fb-950c-57d4-915f-c88ba29ff609,C00009431,63807-86-3,Erythrinin A,Erythrinin A,erythrinin_a,63807-86-3,63807863,C20H16O4,c20h16o4,ready,,10381321,,GGGQCONNJCHXIR-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_c3baf0b5599b4875,cmpcand_ab5bb178d528526d,687ff2be166a9b0bab5b22eb88712990389151f2a60699b650840ac891712425,91a0df314edcc9ad136dd8473e057d39b82183b148e2e36b38ff77d76f2c398e,209,83fe12fb-950c-57d4-915f-c88ba29ff609,C00019377,63807-90-9,Erythrivarone A,Erythrivarone A,erythrivarone_a,63807-90-9,63807909,C20H18O5,c20h18o5,ready,,91884812,,BNPMTCOAGXAAIT-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_35f7360e7ae088b4,cmpcand_8f74bfb00969c409,f676dbf4c8e17d549418b0e7e6929705321aa2736dc68f526aa50a95805abe8a,a99069e1b752c01c0965da07003e328711f63bf77016b7eead23ceb8ec812651,98,a02fd890-c756-5c36-8d4f-67efa3fea396,C00062547,638-11-9,Isopropyl butyrate,Isopropyl butyrate,isopropyl_butyrate,638-11-9,638119,C7H14O2,c7h14o2,ready,,61184,,FFOPEPMHKILNIT-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_b61b772da8288d41,cmpcand_2e13672e3b4f4e6d,22ef6dae9276eaede8777157ac787758e7d4f4217a85f948ad8072b8108f0799,e3d383c6792aa46d3d16e968ff245e0fac38f26a106e6731969f045109f76450,456,65a5ff2b-a821-5ce0-bb10-b6b87d46b0bc,C00036037,638199-38-9,Anthrasesamone A,Anthrasesamone A,anthrasesamone_a,638199-38-9,638199389,C20H18O3,c20h18o3,ready,,,CHEMBL129342,WXBZKFIRSGJCHL-SAPNQHFASA-N,O=C1CCCC/C1=C\c1ccc(OC(=O)c2ccccc2)cc1,conflict,0.9600
cmpcandm_6e56489fb008c4be,cmpcand_8168a191f781b84d,f9c5f72e89518cf9c886c5652294eff8d73002f31f0b24097392bf76824e0fb9,0a03096ba17bd23886dbee5d058cab77225ee84d45aa3a70c0426a12aafe5c25,456,65a5ff2b-a821-5ce0-bb10-b6b87d46b0bc,C00036038,638199-39-0,Anthrasesamone B,Anthrasesamone B,anthrasesamone_b,638199-39-0,638199390,C20H18O4,c20h18o4,ready,,,CHEMBL108724,FLAXIPRSRWEWJF-XHTJEAMOSA-N,C/C(=C\C=C\c1ccc2ccc(=O)oc2c1)C1=CC(=O)C(C)(C)O1,conflict,0.9600
cmpcandm_5fbc95e621dccf3b,cmpcand_ed139952425816c8,e95cb97b3344834ced9d9eb7f13f0aba7fc9cf130fb9e39169a918e27b99b2bd,ae50a543a86d1c391c801a99bf5e03342783805cd63cd454a3288745c3c661a4,456,65a5ff2b-a821-5ce0-bb10-b6b87d46b0bc,C00036039,638199-40-3,Anthrasesamone C,Anthrasesamone C,anthrasesamone_c,638199-40-3,638199403,C20H17ClO4,c20h17clo4,ready,,641293,,OMNIOLUJTUKRAH-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_f500330ecfda01a3,cmpcand_8f6bf089bddd0a8c,226836451787e75761fdb6a06c75b0013dc5dc54a3cb5523df2e3f2e490d7acd,2e9b69b9749a7fc12f551097d4d72cb4180a0e31b4aeb974191c89eed434c1c4,44,d1033b03-538e-5d47-90cd-78bf85e65b59,C00054758,638207-88-2,Celephthalide A,Celephthalide A,celephthalide_a,638207-88-2,638207882,C18H24O8,c18h24o8,ready,,,CHEMBL2251641,LNISAMDQAWTXQV-DUFIIWHPSA-N,CC(=O)O[C@@H]1C[C@@H](O)[C@H]2O[C@@H]3C=C(C)C(=O)[C@@H](O)[C@]3(CO)[C@]1(C)[C@@]21CO1,conflict,0.9600
cmpcandm_17b566eeb881ca95,cmpcand_94024adb100234f9,e3ded35fe8d948b2d3793c9c8ea702ec3bc610f17e50f59798c4f9a3bd7edaca,a7d98a5bef38781dd2d650b8453329961e7f361f74ef9f7591cd71f73b066cd9,44,d1033b03-538e-5d47-90cd-78bf85e65b59,C00054759,638207-89-3,Celephthalide B,Celephthalide B,celephthalide_b,638207-89-3,638207893,C23H32O12,c23h32o12,ready,,,CHEMBL264137,YKMBUOCGIIAMJY-HKNFWJRNSA-N,CC(=O)OC[C@]12[C@H](OC(C)=O)C(=O)[C@@H]3[C@@H](O)[C@]1(OC3(C)C)[C@](C)(O)C[C@H](OC(C)=O)[C@@H]2OC(C)=O,conflict,0.9600
cmpcandm_40527e2d5c35cf62,cmpcand_55fc7e64b94518d1,33b06af6869cb3fcff51ed092b0015699da1f5c32ef837128a0042a0467561f8,4f97a84a5153f663f67ca50bd2792443ae997604bb9ff58fac7e677a8a81d3b8,96,c477b8f8-e78f-5e79-a309-76b5966d0a24,C00053681,638-36-8,Phytane,Phytane,phytane,638-36-8,638368,C20H42,c20h42,ready,,12523,,GGYKPYDKXLHNTI-UHFFFAOYSA-N,,matched,0.9900
cmpcandm_7a8b7df833c704ac,cmpcand_55fc7e64b94518d1,92f1d18b08211d2af371bfefd9de89e36ab8b12e68837b768e9c05fb91f7aa46,1adb00b1d04db612899d1ff1ab9b32c4febbc3ea40e34269e249443f46a52df4,353,021f486c-9a50-5cc2-ae22-bdb5f380427f,C00053681,638-36-8,Phytane,Phytane,phytane,638-36-8,638368,C20H42,c20h42,ready,,12523,,GGYKPYDKXLHNTI-UHFFFAOYSA-N,,matched,0.9900
cmpcandm_d10ee0c6ffbdb65f,cmpcand_55fc7e64b94518d1,eada12db7415954166dc480d32dfc8fb4790ad40bf370c32e0ba32559c23ed59,ed5a96d874ba91fa12af4b949de8c104fa74536fce33bb5ea7d2ea4780d563c0,98,a02fd890-c756-5c36-8d4f-67efa3fea396,C00053681,638-36-8,Phytane,Phytane,phytane,638-36-8,638368,C20H42,c20h42,ready,,12523,,GGYKPYDKXLHNTI-UHFFFAOYSA-N,,matched,0.9900
cmpcandm_2ebc38e155f4eccb,cmpcand_e723762b594d17ba,193d7870e4ca1d00172e8676444e10c6f8736469e765cabf3b5839a159fc43dc,4c31554b604baf5d743fb7e634efd8672f2c7b0ce4e5309f02937425787fa697,385,dfbae356-a5e3-5106-91d5-ddd248dda4b5,C00053804,638-37-9,Succinic aldehyde,Succinic aldehyde,succinic_aldehyde,638-37-9,638379,C4H6O2,c4h6o2,ready,,12524,,PCSMJKASWLYICJ-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_e10f9f1fa73cd449,cmpcand_f163e24d904b658d,ecfb769a62c5183868795fe19c07d656897a6a69c691ede7685a196561f8434b,ffabf1512a282f1e17766824e96a749c7b7eb1894a3b3d99116a6a8afff13986,463,e0eebf3a-d8a8-5f9e-83f0-e1ce7c13d71a,C00062548,638-49-3,Pentyl formate,Pentyl formate,pentyl_formate,638-49-3,638493,C6H12O2,c6h12o2,ready,,12529,,DIQMPQMYFZXDAX-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_44af5a45dbc1b101,cmpcand_40168e303d6cf63e,188815ccfdf57522c64bda696030a01b914054dacdde58add71e74fc18913ac6,cb3d2f33a4b518126473324921d2c87ed5ca8783d3dcd8a87acadd7092e99729,345,cfed09a3-069d-5efb-b082-9a7538b5b248,C00007422,638-53-9,Tridecanoic acid,Tridecanoic acid,tridecanoic_acid,638-53-9,638539,C13H26O2,c13h26o2,ready,,,CHEMBL107874,SZHOJFHSIKHZHA-UHFFFAOYSA-N,CCCCCCCCCCCCC(=O)O,conflict,0.9900
cmpcandm_16b4b1f65b21effe,cmpcand_40168e303d6cf63e,671a05722891fa2e7116375453f1a6c16686b6738005d86e8a707eceaae54830,cdf1ed463326d77ecbf9de5fe9ddf2de82400ed6747af6c8ad37ec1930e8792a,98,a02fd890-c756-5c36-8d4f-67efa3fea396,C00007422,638-53-9,Tridecanoic acid,Tridecanoic acid,tridecanoic_acid,638-53-9,638539,C13H26O2,c13h26o2,ready,,,CHEMBL107874,SZHOJFHSIKHZHA-UHFFFAOYSA-N,CCCCCCCCCCCCC(=O)O,conflict,0.9900
cmpcandm_8674176b07977590,cmpcand_40168e303d6cf63e,ed073c1d89181424c1eb4d6a5c427374438d89da10c1bfa3b25180903b9a5a5f,5b4ba0d9a05c50df9ab89acc90fd7f78b3fdc1abfe2773ba34a83c1fed3c729b,353,021f486c-9a50-5cc2-ae22-bdb5f380427f,C00007422,638-53-9,Tridecanoic acid,Tridecanoic acid,tridecanoic_acid,638-53-9,638539,C13H26O2,c13h26o2,ready,,,CHEMBL107874,SZHOJFHSIKHZHA-UHFFFAOYSA-N,CCCCCCCCCCCCC(=O)O,conflict,0.9900
cmpcandm_8b371128f2a38b98,cmpcand_3eaec7a65f393397,f861d161d786c3df71842a016497b39a9f629a698c7104eddb36f55a30a24241,3248271a93b1c0c0ff908fe4a3e6e435edb08c196102041fef1657c3ab9d5ff2,444,0d5f6e9d-7447-5837-a4f1-44e4eb507a22,C00056027,638-66-4,Octadecanal,Octadecanal,octadecanal,638-66-4,638664,C18H36O,c18h36o,ready,,12533,,FWWQKRXKHIRPJY-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_6557522327d08af0,cmpcand_8270d48080216214,35dd7128fb87584d4852a67ca7f73f69253af8310a33d7773473df7140a72bfb,0c8b8a67e67aee82753b76db8d15356d7ac226a57eafb3b1f8807d07250edb46,467,493a8c4b-3b61-511b-9d08-555347344dec,C00032409,638-67-5,n-Tridecane,n-Tridecane,ntridecane,638-67-5,638675,C23H48,c23h48,ready,,12534,,FIGVVZUWCLSUEI-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_08aeed5273f271d4,cmpcand_8270d48080216214,4ba340003ee960b65221b782055f005c509d79c34b11254555daf1d0907bce66,0ca567452a757c4383c570be50aed34347e50e2eab04b8dbba5f5ec5d4f91abd,353,021f486c-9a50-5cc2-ae22-bdb5f380427f,C00032409,638-67-5,n-Tridecane,n-Tridecane,ntridecane,638-67-5,638675,C23H48,c23h48,ready,,12534,,FIGVVZUWCLSUEI-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_3a11010faf5feee9,cmpcand_8270d48080216214,5e43fc0e69ee2e6bfc5523aa17bdbb3fd4df8092f4ce7dcd648ef3884aa5d157,98e7bd1a2e064fabc0971843b8f6f7283282310c32163b81125170e14b5b971f,418,597cf274-1fec-5e5e-b246-f6dac07ff42c,C00032409,638-67-5,n-Tridecane,n-Tridecane,ntridecane,638-67-5,638675,C23H48,c23h48,ready,,12534,,FIGVVZUWCLSUEI-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_8dd014e669d6deea,cmpcand_8270d48080216214,98349b560a1a5823b621e971a864c42fb10424ae2c104b3131426f105cbbe257,c5a344808b5015b01ce2511e46345fd4c22c2cecff81e31a885b12885c2bb0d0,60,42ac1560-b9da-5db9-ae25-b8b1c210ee67,C00032409,638-67-5,n-Tridecane,n-Tridecane,ntridecane,638-67-5,638675,C23H48,c23h48,ready,,12534,,FIGVVZUWCLSUEI-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_b34c8dde1ceae20c,cmpcand_8270d48080216214,a161e938a3b36e051336529f21ff6a777b8acbd094662ee8c524b4cf1bcdbb10,049337dab24c406891d32b8b7b087bf7728745119f76f6e5b257f680fd348874,310,10e0f3db-b4c4-5905-8698-f70b0bc2a5a6,C00032409,638-67-5,n-Tridecane,n-Tridecane,ntridecane,638-67-5,638675,C23H48,c23h48,ready,,12534,,FIGVVZUWCLSUEI-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_d1bcd9e1d6859d60,cmpcand_8270d48080216214,be831499562dfae6294b7d9b8f052af1a5df9e5ae96e1a7955c974cfd8e9b10b,e2346aa10ea7bf83fa1ff58b00bd9c7ca9b8b40cf686a62a3428b816c3badffe,463,e0eebf3a-d8a8-5f9e-83f0-e1ce7c13d71a,C00032409,638-67-5,n-Tridecane,n-Tridecane,ntridecane,638-67-5,638675,C23H48,c23h48,ready,,12534,,FIGVVZUWCLSUEI-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_568537c0a316d754,cmpcand_8270d48080216214,f1dcaec8ea902fa84df9d713ccab33b5e8dc85d406e74670f87118dc888391bc,85948c27e7b285c2e3a51d46a13bdfe8f7af034be66e5ff6dccd520f266e15b5,20,598ec78f-d280-5fcc-b8bb-c2acc0957374,C00032409,638-67-5,n-Tridecane,n-Tridecane,ntridecane,638-67-5,638675,C23H48,c23h48,ready,,12534,,FIGVVZUWCLSUEI-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_7304465f63beecbb,cmpcand_a40ff246e1be2322,1374482aef456798323eade71394813efc12e10e8c3f34c6cce1515e7cef9c07,5d63d7e1accc8a5eab3ff389503a5eaf9cf7ad7988ed7f3da04cc0b839b87c93,357,0854a2b6-6971-5c6e-bcbd-f3cecb691b95,C00003737,638-95-9,alpha-Amyrin,alpha-Amyrin,alphaamyrin,638-95-9,638959,C30H50O,c30h50o,ready,,,CHEMBL455357,FSLPMRQHCOLESF-SFMCKYFRSA-N,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,conflict,0.9900
cmpcandm_7fbe1b149516ae64,cmpcand_a40ff246e1be2322,2f977a07a9bb79ff3d7500a28a133e140c3496d2f24c75369a06ea18535d2348,a48a3c145b44180b26c88fdb41c9241f1656c8de736276fa426080608a8f7fe8,503,a3293ad0-b880-5634-800e-f65c14f8b0c7,C00003737,638-95-9,alpha-Amyrin,alpha-Amyrin,alphaamyrin,638-95-9,638959,C30H50O,c30h50o,ready,,,CHEMBL455357,FSLPMRQHCOLESF-SFMCKYFRSA-N,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,conflict,0.9900
cmpcandm_9ca00868e848419b,cmpcand_a40ff246e1be2322,32a26cfd55fa2e62105e9cfff7d5f198853a346fdf40097f51053fec221eea99,7fb5df563fea920fea484fe3b4be82482920577d6c64fd1fe51013d965d3b8f3,533,6a811452-0eb3-5bdf-8f21-fb79b6b73361,C00003737,638-95-9,alpha-Amyrin,alpha-Amyrin,alphaamyrin,638-95-9,638959,C30H50O,c30h50o,ready,,,CHEMBL455357,FSLPMRQHCOLESF-SFMCKYFRSA-N,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,conflict,0.9900
cmpcandm_8c3aa4c6c1f4227e,cmpcand_a40ff246e1be2322,419095b5169f88a63c407aebc3dc32354bccd95c75e79a735cd4e03e95f37d95,85bf9e46dae5472795e4bb889dab74bcacc93fd1420a244fcf2a94384c9e1853,90,f8427ff7-b24c-5cb0-8f07-e7ab5ab3f9ef,C00003737,638-95-9,alpha-Amyrin,alpha-Amyrin,alphaamyrin,638-95-9,638959,C30H50O,c30h50o,ready,,,CHEMBL455357,FSLPMRQHCOLESF-SFMCKYFRSA-N,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,conflict,0.9900
cmpcandm_5d22eef6d4c98d41,cmpcand_a40ff246e1be2322,53064145b05c43e5f4f5cb404ad8fa79255b52b3b0097f84ecee3f5badf64cf1,48157aff874e64eb99db1d662cfc76bb6c0b6dba7616b8ca24df8a3d0d411d72,406,cedd05e3-437d-50b7-ae97-6e1710d40d98,C00003737,638-95-9,alpha-Amyrin,alpha-Amyrin,alphaamyrin,638-95-9,638959,C30H50O,c30h50o,ready,,,CHEMBL455357,FSLPMRQHCOLESF-SFMCKYFRSA-N,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,conflict,0.9900
cmpcandm_f3e7ebd9eb974cee,cmpcand_a40ff246e1be2322,6009d1187336bda20ff743e671184f093006800863858a9d52fee63be8d4f9de,13275298e7970061c0637ee0a6854cf46ea15e002bb85a6ab164c7930f97e861,218,e95872e0-c0b5-5fe2-815a-34da82188a6c,C00003737,638-95-9,alpha-Amyrin,alpha-Amyrin,alphaamyrin,638-95-9,638959,C30H50O,c30h50o,ready,,,CHEMBL455357,FSLPMRQHCOLESF-SFMCKYFRSA-N,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,conflict,0.9900
cmpcandm_a54d8de58ccb2f9d,cmpcand_a40ff246e1be2322,6a5f81debd83e45aa2e604a5704d539679f8c65e0dbda05d91da9fa902c1e423,d835445d5a51b771a82ecb71bc71a09d530541a7f88a591a8994a917828a241e,51,05eb3d4c-41fd-573b-b118-1aebf42d6303,C00003737,638-95-9,alpha-Amyrin,alpha-Amyrin,alphaamyrin,638-95-9,638959,C30H50O,c30h50o,ready,,,CHEMBL455357,FSLPMRQHCOLESF-SFMCKYFRSA-N,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,conflict,0.9900
cmpcandm_11f394df1c8fba28,cmpcand_a40ff246e1be2322,7ffff0b4ae44d7e8384b38d70d14b60a58b1fb3d8b29b6046a352228c132e0ff,62ac60fc3c73260d9f514b951b75a9b3e08578a51beed298072704ee57fb719a,242,08d62596-c5d1-5a2e-91ea-e210c5235e5a,C00003737,638-95-9,alpha-Amyrin,alpha-Amyrin,alphaamyrin,638-95-9,638959,C30H50O,c30h50o,ready,,,CHEMBL455357,FSLPMRQHCOLESF-SFMCKYFRSA-N,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,conflict,0.9900
